strategy,market_ticker,close_time,side,strike,spot_at_open,hours_to_expiry,market_implied_prob,fair_prob,edge,position_size,won,gross_pnl,kalshi_fee,net_pnl,cum_pnl
AB,KXBTC-26MAY0419-B79550,2026-05-04T23:00:00+00:00,below,79550.0,79852.37,168.0,0.09,0.5829,0.4929,50.0,False,-50.0,0.0,-50.0,-361.0356
A,KXBTC-26MAY0510-B83050,2026-05-05T14:00:00+00:00,below,83050.0,81338.68,168.0,0.09,0.581,0.491,50.0,False,-50.0,0.0,-50.0,-411.0356
B,KXBTC-26MAY0510-B83050,2026-05-05T14:00:00+00:00,below,83050.0,81338.68,168.0,0.09,0.581,0.491,50.0,False,-50.0,0.0,-50.0,-411.0356
AB,KXBTC-26MAY0510-B83050,2026-05-05T14:00:00+00:00,below,83050.0,81338.68,168.0,0.09,0.581,0.491,50.0,False,-50.0,0.0,-50.0,-411.0356
A,KXBTC-26MAY0519-B82850,2026-05-05T23:00:00+00:00,below,82850.0,80907.72,168.0,0.09,0.5886,0.4986,50.0,False,-50.0,0.0,-50.0,-461.0356
B,KXBTC-26MAY0519-B82850,2026-05-05T23:00:00+00:00,below,82850.0,80907.72,168.0,0.09,0.5886,0.4986,50.0,False,-50.0,0.0,-50.0,-461.0356
AB,KXBTC-26MAY0519-B82850,2026-05-05T23:00:00+00:00,below,82850.0,80907.72,168.0,0.09,0.5886,0.4986,50.0,False,-50.0,0.0,-50.0,-461.0356
A,KXBTC-26MAY0511-B80650,2026-05-05T15:00:00+00:00,below,80650.0,81553.68,168.0,0.09,0.5307,0.4407,50.0,False,-50.0,0.0,-50.0,-511.0356
B,KXBTC-26MAY0511-B80650,2026-05-05T15:00:00+00:00,below,80650.0,81553.68,168.0,0.09,0.357,0.267,50.0,False,-50.0,0.0,-50.0,-511.0356
AB,KXBTC-26MAY0511-B80650,2026-05-05T15:00:00+00:00,below,80650.0,81553.68,168.0,0.09,0.4004,0.3104,50.0,False,-50.0,0.0,-50.0,-511.0356
A,KXBTC-26MAY0501-B82550,2026-05-05T05:00:00+00:00,below,82550.0,80965.55,168.0,0.09,0.5799,0.4899,50.0,False,-50.0,0.0,-50.0,-561.0356
B,KXBTC-26MAY0501-B82550,2026-05-05T05:00:00+00:00,below,82550.0,80965.55,168.0,0.09,0.4732,0.3832,50.0,False,-50.0,0.0,-50.0,-561.0356
AB,KXBTC-26MAY0501-B82550,2026-05-05T05:00:00+00:00,below,82550.0,80965.55,168.0,0.09,0.4998,0.4098,50.0,False,-50.0,0.0,-50.0,-561.0356
A,KXBTC-26MAY0607-B82850,2026-05-06T11:00:00+00:00,below,82850.0,82520.75,168.0,0.05,0.5542,0.5042,50.0,False,-50.0,0.0,-50.0,-611.0356
B,KXBTC-26MAY0607-B82850,2026-05-06T11:00:00+00:00,below,82850.0,82520.75,168.0,0.05,0.4156,0.3656,50.0,False,-50.0,0.0,-50.0,-611.0356
AB,KXBTC-26MAY0607-B82850,2026-05-06T11:00:00+00:00,below,82850.0,82520.75,168.0,0.05,0.4503,0.4003,50.0,False,-50.0,0.0,-50.0,-611.0356
A,KXBTC-26MAY0701-T72200,2026-05-07T05:00:00+00:00,above,72200.0,81092.98,168.0,0.05,0.6486,0.5986,50.0,False,-50.0,0.0,-50.0,-661.0356
B,KXBTC-26MAY0701-T72200,2026-05-07T05:00:00+00:00,above,72200.0,81092.98,168.0,0.05,0.8104,0.7604,50.0,False,-50.0,0.0,-50.0,-661.0356
AB,KXBTC-26MAY0701-T72200,2026-05-07T05:00:00+00:00,above,72200.0,81092.98,168.0,0.05,0.77,0.72,50.0,False,-50.0,0.0,-50.0,-661.0356
A,KXBTC-26MAY0818-B80050,2026-05-08T22:00:00+00:00,below,80050.0,80270.12,168.0,0.05,0.5343,0.4843,50.0,False,-50.0,0.0,-50.0,-711.0356
B,KXBTC-26MAY0818-B80050,2026-05-08T22:00:00+00:00,below,80050.0,80270.12,168.0,0.05,0.5343,0.4843,50.0,False,-50.0,0.0,-50.0,-711.0356
AB,KXBTC-26MAY0818-B80050,2026-05-08T22:00:00+00:00,below,80050.0,80270.12,168.0,0.05,0.5343,0.4843,50.0,False,-50.0,0.0,-50.0,-711.0356
A,KXBTC-26MAY0808-B79350,2026-05-08T12:00:00+00:00,below,79350.0,80020.27,168.0,0.44,0.5302,0.0902,50.0,False,-50.0,0.0,-50.0,-761.0356
B,KXBTC-26MAY0901-B79950,2026-05-09T05:00:00+00:00,below,79950.0,80374.0,168.0,0.5,0.401,-0.099,50.0,True,50.0,3.5,46.5,-664.5356
AB,KXBTC-26MAY0901-B79950,2026-05-09T05:00:00+00:00,below,79950.0,80374.0,168.0,0.5,0.4344,-0.0656,50.0,True,50.0,3.5,46.5,-664.5356
A,KXBTC-26MAY0820-B80350,2026-05-09T00:00:00+00:00,below,80350.0,80230.24,168.0,0.06,0.5426,0.4826,50.0,False,-50.0,0.0,-50.0,-811.0356
B,KXBTC-26MAY0820-B80350,2026-05-09T00:00:00+00:00,below,80350.0,80230.24,168.0,0.06,0.5426,0.4826,50.0,False,-50.0,0.0,-50.0,-714.5356
AB,KXBTC-26MAY0820-B80350,2026-05-09T00:00:00+00:00,below,80350.0,80230.24,168.0,0.06,0.5426,0.4826,50.0,False,-50.0,0.0,-50.0,-714.5356
A,KXBTC-26MAY1011-B81350,2026-05-10T15:00:00+00:00,below,81350.0,81408.11,168.0,0.05,0.5415,0.4915,50.0,False,-50.0,0.0,-50.0,-861.0356
B,KXBTC-26MAY1011-B81350,2026-05-10T15:00:00+00:00,below,81350.0,81408.11,168.0,0.05,0.4245,0.3745,50.0,False,-50.0,0.0,-50.0,-764.5356
AB,KXBTC-26MAY1011-B81350,2026-05-10T15:00:00+00:00,below,81350.0,81408.11,168.0,0.05,0.4537,0.4037,50.0,False,-50.0,0.0,-50.0,-764.5356
A,KXBTC-26MAY1013-B81650,2026-05-10T17:00:00+00:00,below,81650.0,81471.42,168.0,0.05,0.5469,0.4969,50.0,False,-50.0,0.0,-50.0,-911.0356
B,KXBTC-26MAY1013-B81650,2026-05-10T17:00:00+00:00,below,81650.0,81471.42,168.0,0.05,0.4358,0.3858,50.0,False,-50.0,0.0,-50.0,-814.5356
AB,KXBTC-26MAY1013-B81650,2026-05-10T17:00:00+00:00,below,81650.0,81471.42,168.0,0.05,0.4635,0.4135,50.0,False,-50.0,0.0,-50.0,-814.5356
A,KXBTC-26MAY0923-B80150,2026-05-10T03:00:00+00:00,below,80150.0,80752.23,168.0,0.4,0.5293,0.1293,50.0,False,-50.0,0.0,-50.0,-961.0356
A,KXBTC-26MAY1020-B81650,2026-05-11T00:00:00+00:00,below,81650.0,81448.03,168.0,0.05,0.5689,0.5189,50.0,False,-50.0,0.0,-50.0,-1011.0356
B,KXBTC-26MAY1020-B81650,2026-05-11T00:00:00+00:00,below,81650.0,81448.03,168.0,0.05,0.5689,0.5189,50.0,False,-50.0,0.0,-50.0,-864.5356
AB,KXBTC-26MAY1020-B81650,2026-05-11T00:00:00+00:00,below,81650.0,81448.03,168.0,0.05,0.5689,0.5189,50.0,False,-50.0,0.0,-50.0,-864.5356
A,KXBTC-26MAY1606-B78850,2026-05-16T10:00:00+00:00,below,78850.0,77931.49,168.0,0.2,0.5643,0.3643,50.0,False,-50.0,0.0,-50.0,-1061.0356
B,KXBTC-26MAY1606-B78850,2026-05-16T10:00:00+00:00,below,78850.0,77931.49,168.0,0.2,0.5217,0.3217,50.0,False,-50.0,0.0,-50.0,-914.5356
AB,KXBTC-26MAY1606-B78850,2026-05-16T10:00:00+00:00,below,78850.0,77931.49,168.0,0.2,0.5323,0.3323,50.0,False,-50.0,0.0,-50.0,-914.5356
A,KXBTC-26MAY1520-B79350,2026-05-16T00:00:00+00:00,below,79350.0,79069.05,168.0,0.09,0.5757,0.4857,50.0,False,-50.0,0.0,-50.0,-1111.0356
B,KXBTC-26MAY1520-B79350,2026-05-16T00:00:00+00:00,below,79350.0,79069.05,168.0,0.09,0.5757,0.4857,50.0,False,-50.0,0.0,-50.0,-964.5356
AB,KXBTC-26MAY1520-B79350,2026-05-16T00:00:00+00:00,below,79350.0,79069.05,168.0,0.09,0.5757,0.4857,50.0,False,-50.0,0.0,-50.0,-964.5356
A,KXBTC-26MAY1620-B78350,2026-05-17T00:00:00+00:00,below,78350.0,77918.95,168.0,0.19,0.5423,0.3523,50.0,False,-50.0,0.0,-50.0,-1161.0356
B,KXBTC-26MAY1620-B78350,2026-05-17T00:00:00+00:00,below,78350.0,77918.95,168.0,0.19,0.5423,0.3523,50.0,False,-50.0,0.0,-50.0,-1014.5356
AB,KXBTC-26MAY1620-B78350,2026-05-17T00:00:00+00:00,below,78350.0,77918.95,168.0,0.19,0.5423,0.3523,50.0,False,-50.0,0.0,-50.0,-1014.5356
A,KXBTC-26MAY1708-B78250,2026-05-17T12:00:00+00:00,below,78250.0,78332.38,168.0,0.05,0.5378,0.4878,50.0,False,-50.0,0.0,-50.0,-1211.0356
B,KXBTC-26MAY1708-B78250,2026-05-17T12:00:00+00:00,below,78250.0,78332.38,168.0,0.05,0.4712,0.4212,50.0,False,-50.0,0.0,-50.0,-1064.5356
AB,KXBTC-26MAY1708-B78250,2026-05-17T12:00:00+00:00,below,78250.0,78332.38,168.0,0.05,0.4878,0.4378,50.0,False,-50.0,0.0,-50.0,-1064.5356
A,KXBTC-26MAY1716-B78150,2026-05-17T20:00:00+00:00,below,78150.0,78218.55,168.0,0.09,0.538,0.448,50.0,False,-50.0,0.0,-50.0,-1261.0356
B,KXBTC-26MAY1716-B78150,2026-05-17T20:00:00+00:00,below,78150.0,78218.55,168.0,0.09,0.4966,0.4066,50.0,False,-50.0,0.0,-50.0,-1114.5356
AB,KXBTC-26MAY1716-B78150,2026-05-17T20:00:00+00:00,below,78150.0,78218.55,168.0,0.09,0.507,0.417,50.0,False,-50.0,0.0,-50.0,-1114.5356
A,KXBTC-26MAY1910-B76750,2026-05-19T14:00:00+00:00,below,76750.0,76315.97,168.0,0.07,0.562,0.492,50.0,False,-50.0,0.0,-50.0,-1311.0356
B,KXBTC-26MAY1910-B76750,2026-05-19T14:00:00+00:00,below,76750.0,76315.97,168.0,0.07,0.562,0.492,50.0,False,-50.0,0.0,-50.0,-1164.5356
AB,KXBTC-26MAY1910-B76750,2026-05-19T14:00:00+00:00,below,76750.0,76315.97,168.0,0.07,0.562,0.492,50.0,False,-50.0,0.0,-50.0,-1164.5356
A,KXBTC-26MAY2013-B75950,2026-05-20T17:00:00+00:00,below,75950.0,77493.77,168.0,0.09,0.4982,0.4082,50.0,False,-50.0,0.0,-50.0,-1361.0356
B,KXBTC-26MAY2013-B75950,2026-05-20T17:00:00+00:00,below,75950.0,77493.77,168.0,0.09,0.3958,0.3058,50.0,False,-50.0,0.0,-50.0,-1214.5356
AB,KXBTC-26MAY2013-B75950,2026-05-20T17:00:00+00:00,below,75950.0,77493.77,168.0,0.09,0.4214,0.3314,50.0,False,-50.0,0.0,-50.0,-1214.5356
A,KXBTC-26MAY2318-B75650,2026-05-23T22:00:00+00:00,below,75650.0,76480.0,168.0,0.2,0.5582,0.3582,50.0,False,-50.0,0.0,-50.0,-1411.0356
B,KXBTC-26MAY2318-B75650,2026-05-23T22:00:00+00:00,below,75650.0,76480.0,168.0,0.2,0.5582,0.3582,50.0,False,-50.0,0.0,-50.0,-1264.5356
AB,KXBTC-26MAY2318-B75650,2026-05-23T22:00:00+00:00,below,75650.0,76480.0,168.0,0.2,0.5582,0.3582,50.0,False,-50.0,0.0,-50.0,-1264.5356
A,KXBTC-26MAY2305-B74450,2026-05-23T09:00:00+00:00,below,74450.0,74575.97,168.0,0.05,0.5331,0.4831,50.0,False,-50.0,0.0,-50.0,-1461.0356
B,KXBTC-26MAY2305-B74450,2026-05-23T09:00:00+00:00,below,74450.0,74575.97,168.0,0.05,0.5224,0.4724,50.0,False,-50.0,0.0,-50.0,-1314.5356
AB,KXBTC-26MAY2305-B74450,2026-05-23T09:00:00+00:00,below,74450.0,74575.97,168.0,0.05,0.5251,0.4751,50.0,False,-50.0,0.0,-50.0,-1314.5356
A,KXBTC-26MAY2400-B76150,2026-05-24T04:00:00+00:00,below,76150.0,76682.77,168.0,0.09,0.5224,0.4324,50.0,False,-50.0,0.0,-50.0,-1511.0356
B,KXBTC-26MAY2400-B76150,2026-05-24T04:00:00+00:00,below,76150.0,76682.77,168.0,0.09,0.4867,0.3967,50.0,False,-50.0,0.0,-50.0,-1364.5356
AB,KXBTC-26MAY2400-B76150,2026-05-24T04:00:00+00:00,below,76150.0,76682.77,168.0,0.09,0.4956,0.4056,50.0,False,-50.0,0.0,-50.0,-1364.5356
A,KXBTC-26MAY2421-B77450,2026-05-25T01:00:00+00:00,below,77450.0,76850.99,168.0,0.05,0.5596,0.5096,50.0,False,-50.0,0.0,-50.0,-1561.0356
B,KXBTC-26MAY2421-B77450,2026-05-25T01:00:00+00:00,below,77450.0,76850.99,168.0,0.05,0.5596,0.5096,50.0,False,-50.0,0.0,-50.0,-1414.5356
AB,KXBTC-26MAY2421-B77450,2026-05-25T01:00:00+00:00,below,77450.0,76850.99,168.0,0.05,0.5596,0.5096,50.0,False,-50.0,0.0,-50.0,-1414.5356
A,KXBTC-26MAY2912-B72650,2026-05-29T16:00:00+00:00,below,72650.0,73939.39,168.0,0.09,0.5045,0.4145,50.0,False,-50.0,0.0,-50.0,-1611.0356
B,KXBTC-26MAY2912-B72650,2026-05-29T16:00:00+00:00,below,72650.0,73939.39,168.0,0.09,0.433,0.343,50.0,False,-50.0,0.0,-50.0,-1464.5356
AB,KXBTC-26MAY2912-B72650,2026-05-29T16:00:00+00:00,below,72650.0,73939.39,168.0,0.09,0.4509,0.3609,50.0,False,-50.0,0.0,-50.0,-1464.5356
A,KXBTC-26MAY2820-B74650,2026-05-29T00:00:00+00:00,below,74650.0,73621.99,168.0,0.2,0.5789,0.3789,50.0,False,-50.0,0.0,-50.0,-1661.0356
B,KXBTC-26MAY2820-B74650,2026-05-29T00:00:00+00:00,below,74650.0,73621.99,168.0,0.2,0.5789,0.3789,50.0,False,-50.0,0.0,-50.0,-1514.5356
AB,KXBTC-26MAY2820-B74650,2026-05-29T00:00:00+00:00,below,74650.0,73621.99,168.0,0.2,0.5789,0.3789,50.0,False,-50.0,0.0,-50.0,-1514.5356
A,KXBTC-26MAY3008-B73350,2026-05-30T12:00:00+00:00,below,73350.0,73588.13,168.0,0.19,0.5337,0.3437,50.0,False,-50.0,0.0,-50.0,-1711.0356
B,KXBTC-26MAY3008-B73350,2026-05-30T12:00:00+00:00,below,73350.0,73588.13,168.0,0.19,0.5023,0.3123,50.0,False,-50.0,0.0,-50.0,-1564.5356
AB,KXBTC-26MAY3008-B73350,2026-05-30T12:00:00+00:00,below,73350.0,73588.13,168.0,0.19,0.5101,0.3201,50.0,False,-50.0,0.0,-50.0,-1564.5356
A,KXBTC-26MAY3003-B73650,2026-05-30T07:00:00+00:00,below,73650.0,73450.02,168.0,0.07,0.5513,0.4813,50.0,False,-50.0,0.0,-50.0,-1761.0356
B,KXBTC-26MAY3003-B73650,2026-05-30T07:00:00+00:00,below,73650.0,73450.02,168.0,0.07,0.5513,0.4813,50.0,False,-50.0,0.0,-50.0,-1614.5356
AB,KXBTC-26MAY3003-B73650,2026-05-30T07:00:00+00:00,below,73650.0,73450.02,168.0,0.07,0.5513,0.4813,50.0,False,-50.0,0.0,-50.0,-1614.5356
A,KXBTC-26MAY3004-B73750,2026-05-30T08:00:00+00:00,below,73750.0,73417.92,168.0,0.09,0.554,0.464,50.0,False,-50.0,0.0,-50.0,-1811.0356
B,KXBTC-26MAY3004-B73750,2026-05-30T08:00:00+00:00,below,73750.0,73417.92,168.0,0.09,0.554,0.464,50.0,False,-50.0,0.0,-50.0,-1664.5356
AB,KXBTC-26MAY3004-B73750,2026-05-30T08:00:00+00:00,below,73750.0,73417.92,168.0,0.09,0.554,0.464,50.0,False,-50.0,0.0,-50.0,-1664.5356
A,KXBTC-26MAY3100-B72950,2026-05-31T04:00:00+00:00,below,72950.0,74054.0,168.0,0.09,0.5099,0.4199,50.0,False,-50.0,0.0,-50.0,-1861.0356
B,KXBTC-26MAY3100-B72950,2026-05-31T04:00:00+00:00,below,72950.0,74054.0,168.0,0.09,0.4411,0.3511,50.0,False,-50.0,0.0,-50.0,-1714.5356
AB,KXBTC-26MAY3100-B72950,2026-05-31T04:00:00+00:00,below,72950.0,74054.0,168.0,0.09,0.4583,0.3683,50.0,False,-50.0,0.0,-50.0,-1714.5356
A,KXBTC-26MAY3106-B74050,2026-05-31T10:00:00+00:00,below,74050.0,73791.02,168.0,0.05,0.5466,0.4966,50.0,False,-50.0,0.0,-50.0,-1911.0356
B,KXBTC-26MAY3106-B74050,2026-05-31T10:00:00+00:00,below,74050.0,73791.02,168.0,0.05,0.5447,0.4947,50.0,False,-50.0,0.0,-50.0,-1764.5356
AB,KXBTC-26MAY3106-B74050,2026-05-31T10:00:00+00:00,below,74050.0,73791.02,168.0,0.05,0.5452,0.4952,50.0,False,-50.0,0.0,-50.0,-1764.5356
A,KXBTC-26MAY3120-B73750,2026-06-01T00:00:00+00:00,below,73750.0,73781.07,168.0,0.19,0.5243,0.3343,50.0,False,-50.0,0.0,-50.0,-1961.0356
B,KXBTC-26MAY3120-B73750,2026-06-01T00:00:00+00:00,below,73750.0,73781.07,168.0,0.19,0.5243,0.3343,50.0,False,-50.0,0.0,-50.0,-1814.5356
AB,KXBTC-26MAY3120-B73750,2026-06-01T00:00:00+00:00,below,73750.0,73781.07,168.0,0.19,0.5243,0.3343,50.0,False,-50.0,0.0,-50.0,-1814.5356
A,KXBTC-26JUN0118-B70250,2026-06-01T22:00:00+00:00,below,70250.0,71305.87,168.0,0.09,0.5383,0.4483,50.0,False,-50.0,0.0,-50.0,-2011.0356
B,KXBTC-26JUN0118-B70250,2026-06-01T22:00:00+00:00,below,70250.0,71305.87,168.0,0.09,0.5383,0.4483,50.0,False,-50.0,0.0,-50.0,-1864.5356
AB,KXBTC-26JUN0118-B70250,2026-06-01T22:00:00+00:00,below,70250.0,71305.87,168.0,0.09,0.5383,0.4483,50.0,False,-50.0,0.0,-50.0,-1864.5356
A,KXBTC-26JUN0108-B74150,2026-06-01T12:00:00+00:00,below,74150.0,72129.41,168.0,0.09,0.5943,0.5043,50.0,False,-50.0,0.0,-50.0,-2061.0356
B,KXBTC-26JUN0108-B74150,2026-06-01T12:00:00+00:00,below,74150.0,72129.41,168.0,0.09,0.6755,0.5855,50.0,False,-50.0,0.0,-50.0,-1914.5356
AB,KXBTC-26JUN0108-B74150,2026-06-01T12:00:00+00:00,below,74150.0,72129.41,168.0,0.09,0.6552,0.5652,50.0,False,-50.0,0.0,-50.0,-1914.5356
A,KXBTC-26JUN0114-B70450,2026-06-01T18:00:00+00:00,below,70450.0,71400.0,168.0,0.09,0.5128,0.4228,50.0,False,-50.0,0.0,-50.0,-2111.0356
B,KXBTC-26JUN0114-B70450,2026-06-01T18:00:00+00:00,below,70450.0,71400.0,168.0,0.09,0.4973,0.4073,50.0,False,-50.0,0.0,-50.0,-1964.5356
AB,KXBTC-26JUN0114-B70450,2026-06-01T18:00:00+00:00,below,70450.0,71400.0,168.0,0.09,0.5012,0.4112,50.0,False,-50.0,0.0,-50.0,-1964.5356
A,KXBTC-26JUN0117-B72625,2026-06-01T21:00:00+00:00,below,72625.0,70932.41,168.0,0.06,0.5863,0.5263,50.0,False,-50.0,0.0,-50.0,-2161.0356
B,KXBTC-26JUN0117-B72625,2026-06-01T21:00:00+00:00,below,72625.0,70932.41,168.0,0.06,0.6731,0.6131,50.0,False,-50.0,0.0,-50.0,-2014.5356
AB,KXBTC-26JUN0117-B72625,2026-06-01T21:00:00+00:00,below,72625.0,70932.41,168.0,0.06,0.6514,0.5914,50.0,False,-50.0,0.0,-50.0,-2014.5356
A,KXBTC-26JUN0108-B72150,2026-06-01T12:00:00+00:00,below,72150.0,72129.41,168.0,0.14,0.5399,0.3999,50.0,False,-50.0,0.0,-50.0,-2211.0356
B,KXBTC-26JUN0108-B72150,2026-06-01T12:00:00+00:00,below,72150.0,72129.41,168.0,0.14,0.5615,0.4215,50.0,False,-50.0,0.0,-50.0,-2064.5356
AB,KXBTC-26JUN0108-B72150,2026-06-01T12:00:00+00:00,below,72150.0,72129.41,168.0,0.14,0.5561,0.4161,50.0,False,-50.0,0.0,-50.0,-2064.5356
A,KXBTC-26JUN0216-B67750,2026-06-02T20:00:00+00:00,below,67750.0,67484.99,168.0,0.09,0.5477,0.4577,50.0,False,-50.0,0.0,-50.0,-2261.0356
B,KXBTC-26JUN0216-B67750,2026-06-02T20:00:00+00:00,below,67750.0,67484.99,168.0,0.09,0.616,0.526,50.0,False,-50.0,0.0,-50.0,-2114.5356
AB,KXBTC-26JUN0216-B67750,2026-06-02T20:00:00+00:00,below,67750.0,67484.99,168.0,0.09,0.5989,0.5089,50.0,False,-50.0,0.0,-50.0,-2114.5356
A,KXBTC-26JUN0212-B66650,2026-06-02T16:00:00+00:00,below,66650.0,67296.18,168.0,0.05,0.5207,0.4707,50.0,False,-50.0,0.0,-50.0,-2311.0356
B,KXBTC-26JUN0212-B66650,2026-06-02T16:00:00+00:00,below,66650.0,67296.18,168.0,0.05,0.5546,0.5046,50.0,False,-50.0,0.0,-50.0,-2164.5356
AB,KXBTC-26JUN0212-B66650,2026-06-02T16:00:00+00:00,below,66650.0,67296.18,168.0,0.05,0.5461,0.4961,50.0,False,-50.0,0.0,-50.0,-2164.5356
A,KXBTC-26JUN0215-B66550,2026-06-02T19:00:00+00:00,below,66550.0,67213.59,168.0,0.09,0.5202,0.4302,50.0,False,-50.0,0.0,-50.0,-2361.0356
B,KXBTC-26JUN0215-B66550,2026-06-02T19:00:00+00:00,below,66550.0,67213.59,168.0,0.09,0.5525,0.4625,50.0,False,-50.0,0.0,-50.0,-2214.5356
AB,KXBTC-26JUN0215-B66550,2026-06-02T19:00:00+00:00,below,66550.0,67213.59,168.0,0.09,0.5444,0.4544,50.0,False,-50.0,0.0,-50.0,-2214.5356
A,KXBTC-26JUN0310-B65450,2026-06-03T14:00:00+00:00,below,65450.0,66748.71,168.0,0.09,0.5813,0.4913,50.0,False,-50.0,0.0,-50.0,-2411.0356
B,KXBTC-26JUN0310-B65450,2026-06-03T14:00:00+00:00,below,65450.0,66748.71,168.0,0.09,0.5813,0.4913,50.0,False,-50.0,0.0,-50.0,-2264.5356
AB,KXBTC-26JUN0310-B65450,2026-06-03T14:00:00+00:00,below,65450.0,66748.71,168.0,0.09,0.5813,0.4913,50.0,False,-50.0,0.0,-50.0,-2264.5356
A,KXBTC-26JUN0307-B66850,2026-06-03T11:00:00+00:00,below,66850.0,66969.63,168.0,0.14,0.5364,0.3964,50.0,False,-50.0,0.0,-50.0,-2461.0356
B,KXBTC-26JUN0307-B66850,2026-06-03T11:00:00+00:00,below,66850.0,66969.63,168.0,0.14,0.5974,0.4574,50.0,False,-50.0,0.0,-50.0,-2314.5356
AB,KXBTC-26JUN0307-B66850,2026-06-03T11:00:00+00:00,below,66850.0,66969.63,168.0,0.14,0.5821,0.4421,50.0,False,-50.0,0.0,-50.0,-2314.5356
A,KXBTC-26JUN0302-B67450,2026-06-03T06:00:00+00:00,below,67450.0,66879.08,168.0,0.05,0.6015,0.5515,50.0,False,-50.0,0.0,-50.0,-2511.0356
B,KXBTC-26JUN0302-B67450,2026-06-03T06:00:00+00:00,below,67450.0,66879.08,168.0,0.05,0.6015,0.5515,50.0,False,-50.0,0.0,-50.0,-2364.5356
AB,KXBTC-26JUN0302-B67450,2026-06-03T06:00:00+00:00,below,67450.0,66879.08,168.0,0.05,0.6015,0.5515,50.0,False,-50.0,0.0,-50.0,-2364.5356
A,KXBTC-26JUN0306-B67350,2026-06-03T10:00:00+00:00,below,67350.0,67194.35,168.0,0.14,0.5445,0.4045,50.0,False,-50.0,0.0,-50.0,-2561.0356
B,KXBTC-26JUN0306-B67350,2026-06-03T10:00:00+00:00,below,67350.0,67194.35,168.0,0.14,0.6147,0.4747,50.0,False,-50.0,0.0,-50.0,-2414.5356
AB,KXBTC-26JUN0306-B67350,2026-06-03T10:00:00+00:00,below,67350.0,67194.35,168.0,0.14,0.5972,0.4572,50.0,False,-50.0,0.0,-50.0,-2414.5356
A,KXBTC-26JUN0307-B67650,2026-06-03T11:00:00+00:00,below,67650.0,66969.63,168.0,0.14,0.5599,0.4199,50.0,False,-50.0,0.0,-50.0,-2611.0356
B,KXBTC-26JUN0307-B67650,2026-06-03T11:00:00+00:00,below,67650.0,66969.63,168.0,0.14,0.6454,0.5054,50.0,False,-50.0,0.0,-50.0,-2464.5356
AB,KXBTC-26JUN0307-B67650,2026-06-03T11:00:00+00:00,below,67650.0,66969.63,168.0,0.14,0.6241,0.4841,50.0,False,-50.0,0.0,-50.0,-2464.5356
A,KXBTC-26JUN0311-B67550,2026-06-03T15:00:00+00:00,below,67550.0,65969.53,168.0,0.09,0.5864,0.4964,50.0,False,-50.0,0.0,-50.0,-2661.0356
B,KXBTC-26JUN0311-B67550,2026-06-03T15:00:00+00:00,below,67550.0,65969.53,168.0,0.09,0.6912,0.6012,50.0,False,-50.0,0.0,-50.0,-2514.5356
AB,KXBTC-26JUN0311-B67550,2026-06-03T15:00:00+00:00,below,67550.0,65969.53,168.0,0.09,0.665,0.575,50.0,False,-50.0,0.0,-50.0,-2514.5356
A,KXBTC-26JUN0319-B64250,2026-06-03T23:00:00+00:00,below,64250.0,64040.0,168.0,0.18,0.6042,0.4242,50.0,False,-50.0,0.0,-50.0,-2711.0356
B,KXBTC-26JUN0319-B64250,2026-06-03T23:00:00+00:00,below,64250.0,64040.0,168.0,0.18,0.6042,0.4242,50.0,False,-50.0,0.0,-50.0,-2564.5356
AB,KXBTC-26JUN0319-B64250,2026-06-03T23:00:00+00:00,below,64250.0,64040.0,168.0,0.18,0.6042,0.4242,50.0,False,-50.0,0.0,-50.0,-2564.5356
A,KXBTC-26JUN0309-B68650,2026-06-03T13:00:00+00:00,below,68650.0,66787.0,168.0,0.09,0.5939,0.5039,50.0,False,-50.0,0.0,-50.0,-2761.0356
B,KXBTC-26JUN0309-B68650,2026-06-03T13:00:00+00:00,below,68650.0,66787.0,168.0,0.09,0.7051,0.6151,50.0,False,-50.0,0.0,-50.0,-2614.5356
AB,KXBTC-26JUN0309-B68650,2026-06-03T13:00:00+00:00,below,68650.0,66787.0,168.0,0.09,0.6773,0.5873,50.0,False,-50.0,0.0,-50.0,-2614.5356
A,KXBTC-26JUN0301-B64150,2026-06-03T05:00:00+00:00,below,64150.0,67223.73,168.0,0.09,0.4469,0.3569,50.0,False,-50.0,0.0,-50.0,-2811.0356
B,KXBTC-26JUN0301-B64150,2026-06-03T05:00:00+00:00,below,64150.0,67223.73,168.0,0.09,0.4058,0.3158,50.0,False,-50.0,0.0,-50.0,-2664.5356
AB,KXBTC-26JUN0301-B64150,2026-06-03T05:00:00+00:00,below,64150.0,67223.73,168.0,0.09,0.4161,0.3261,50.0,False,-50.0,0.0,-50.0,-2664.5356
A,KXBTC-26JUN0412-B66650,2026-06-04T16:00:00+00:00,below,66650.0,63471.56,168.0,0.09,0.6337,0.5437,50.0,False,-50.0,0.0,-50.0,-2861.0356
B,KXBTC-26JUN0412-B66650,2026-06-04T16:00:00+00:00,below,66650.0,63471.56,168.0,0.09,0.7207,0.6307,50.0,False,-50.0,0.0,-50.0,-2714.5356
AB,KXBTC-26JUN0412-B66650,2026-06-04T16:00:00+00:00,below,66650.0,63471.56,168.0,0.09,0.699,0.609,50.0,False,-50.0,0.0,-50.0,-2714.5356
